中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,7 ms,646 Mbps,82739 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,265 Mbps,33996 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,476 Mbps,60928 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,640 Mbps,81920 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,40 ms,555 Mbps,71065 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,264 Mbps,33894 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,18 Mbps,2397 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,75 ms,325 Mbps,41676 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,214 Mbps,27443 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,77 ms,333 Mbps,42700 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,274 Mbps,35123 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,199 Mbps,25497 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,17 Mbps,2273 kB/s
129.146.46.164,443,129.146.46.164,US,207 Mbps,26521 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,253 Mbps,32460 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,280 Mbps,35840 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,118 ms,415 Mbps,53145 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,49 Mbps,6335 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,75 ms,84 Mbps,10854 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,160 ms,44 Mbps,5642 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,119 ms,281 Mbps,36044 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,285 Mbps,36556 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,100 ms,45 Mbps,5800 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,115 ms,193 Mbps,24780 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,110 ms,40 Mbps,5154 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,99 ms,246 Mbps,31539 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,96 ms,258 Mbps,33075 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,117 ms,46 Mbps,5943 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,97 ms,43 Mbps,5593 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,72 ms,70 Mbps,9068 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,117 ms,36 Mbps,4664 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,88 ms,364 Mbps,46592 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,43 ms,0 Mbps,52 kB/s
144.22.252.124,443,144.22.252.124,BR,S
