中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,663 Mbps,84889 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,97 ms,383 Mbps,49049 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,473 Mbps,60620 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,70 ms,380 Mbps,48742 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,30 ms,60 Mbps,7733 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,84 ms,377 Mbps,48332 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,45 ms,547 Mbps,70041 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,95 ms,260 Mbps,33382 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,39 ms,68 Mbps,8725 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,308 Mbps,39526 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,268 Mbps,34406 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,74 ms,488 Mbps,62464 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,117 ms,238 Mbps,30515 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,105 ms,313 Mbps,40140 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,9 ms,4 Mbps,604 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,90 ms,258 Mbps,33075 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,364 Mbps,46694 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,275 Mbps,35225 kB/s
143.47.189.94,443,2a0b:21c0:100a:1b2:0:806b:906a:42c8,DE,Frankfurt,隧道,92 ms,126 Mbps,16179 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,37 Mbps,4753 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,251 Mbps,32153 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,56 Mbps,7262 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,265 Mbps,33996 kB/s
132.226.214.36,443,2a0b:21c0:1007:1c8:0:e14d:a5e0:d75c,DE,Frankfurt,隧道,114 ms,136 Mbps,17408 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
