中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,7 ms,1528 Mbps,195584 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1544 Mbps,197632 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,144 Mbps,18534 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,67 ms,216 Mbps,27648 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,204 Mbps,26214 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,70 ms,304 Mbps,38912 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,721 Mbps,92364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,401 Mbps,51404 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,60 ms,47 Mbps,6089 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,265 Mbps,33996 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,244 Mbps,31334 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,285 Mbps,36556 kB/s
158.101.221.74,443,23.236.112.222,DE,Frankfurt,隧道,91 ms,222 Mbps,28467 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,273 Mbps,35020 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,238 Mbps,30515 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,235 Mbps,30105 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,330 Mbps,42291 kB/s
143.47.176.251,443,2a0b:21c0:1007:1c9:0:c3db:6fbd:c07e,DE,Frankfurt,隧道,91 ms,260 Mbps,33382 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,44 Mbps,5707 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,44 Mbps,5743 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,91 ms,46 Mbps,5993 kB/s
130.162.166.152,443,2a0b:21c0:1007:c7:0:a14d:fdd4:8f91,DE,Frankfurt,隧道,95 ms,236 Mbps,30310 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,43 Mbps,5574 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,42 Mbps,5496 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,36 Mbps,4633 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,190 ms,104 Mbps,13414 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,1 Mbps,196 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,204 ms,100 Mbps,12800 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,3 Mbps,431 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,38 Mbps,4929 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,240 ms,57 Mbps,7317 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,236 ms,39 Mbps,5080 kB/s
158.101.130.149,443,128.14.110.204,SG,Singapore,隧道,241 ms,59 Mbps,7578 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,195 ms,33 Mbps,4267 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,236 ms,3 Mbps,461 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,209 ms,0 Mbps,25 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,218 ms,0 Mbps,37 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,207 ms,1 Mbps,207 kB/s
