中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,49 ms,459 Mbps,58777 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,290 Mbps,37171 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,920 Mbps,117760 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,400 Mbps,51200 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,425 Mbps,54476 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,39 ms,463 Mbps,59289 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,30 ms,760 Mbps,97382 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,188 Mbps,24064 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,53 ms,407 Mbps,52121 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,44 Mbps,5708 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,398 Mbps,50995 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,341 Mbps,43724 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,52 ms,424 Mbps,54272 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,420 Mbps,53760 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,64 ms,412 Mbps,52736 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,53 ms,404 Mbps,51712 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,152 Mbps,19558 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,327 Mbps,41881 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,165 Mbps,21196 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,357 Mbps,45772 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,52 ms,41 Mbps,5285 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,52 ms,428 Mbps,54784 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,21 ms,36 Mbps,4723 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,216 Mbps,27750 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,171 Mbps,21913 kB/s
141.147.108.192,443,2a0b:21c0:100a:1b1:0:2ff5:2215:7efc,DE,Frankfurt,隧道,109 ms,184 Mbps,23654 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,45 Mbps,5784 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,26 ms,243 Mbps,31129 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,144 Mbps,18534 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,115 ms,29 Mbps,3725 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,68 ms,1 Mbps,139 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,114 ms,45 Mbps,5802 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,109 ms,172 Mbps,22118 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,148 ms,91 Mbps,11673 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,69 ms,27 Mbps,3491 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,46 Mbps,5897 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,184 Mbps,23552 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,171 ms,46 Mbps,5933 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,87 Mbps,11161 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,166 Mbps,21299 kB/s
144.22.252.124,443,144.22.252.124,BR,S
