中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,832 Mbps,106496 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,27 ms,338 Mbps,43315 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,34 ms,708 Mbps,90726 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,33 ms,714 Mbps,91443 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,673 Mbps,86220 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,656 Mbps,84070 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,51 ms,257 Mbps,32972 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,7 Mbps,967 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,34 ms,689 Mbps,88268 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,133 ms,172 Mbps,22016 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,43 Mbps,5549 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,182 Mbps,23347 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,137 ms,160 Mbps,20582 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,129 ms,48 Mbps,6271 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,135 ms,164 Mbps,20992 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,47 Mbps,6135 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,132 ms,48 Mbps,6213 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,44 Mbps,5734 kB/s
8.219.119.129,443,8.222.236.107,SG,Singapore,隧道,195 ms,82 Mbps,10547 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,207 ms,84 Mbps,10752 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,130 ms,42 Mbps,5453 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,2 Mbps,331 kB/s
