中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,385 Mbps,49356 kB/s
129.146.46.164,443,129.146.46.164,US,397 Mbps,50892 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,1928 Mbps,246784 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,44 ms,1712 Mbps,219136 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,42 ms,1712 Mbps,219136 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,73 ms,468 Mbps,60006 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,24 ms,896 Mbps,114688 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,6 Mbps,871 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,96 ms,653 Mbps,83660 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,685 Mbps,87756 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,59 Mbps,7642 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,60 ms,1616 Mbps,206848 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,655 Mbps,83865 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,74 ms,47 Mbps,6041 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,153 Mbps,19660 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,53 ms,328 Mbps,41984 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,32 ms,896 Mbps,114688 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,94 ms,523 Mbps,66969 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,111 Mbps,14233 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,44 ms,1720 Mbps,220160 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,75 ms,106 Mbps,13619 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,64 ms,381 Mbps,48844 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,161 ms,410 Mbps,52531 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,53 ms,261 Mbps,33484 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,22 ms,888 Mbps,113664 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,230 ms,108 Mbps,13824 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,208 Mbps,26624 kB/s
129.154.50.220,443,129.154.50.220,143 Mbps,18329 kB/s
129.154.50.220,,,隧道,0 ms,null Mbps,null kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,157 ms,112 Mbps,14336 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,61 ms,17 Mbps,2251 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,65 ms,33 Mbps,4294 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,150 ms,0 Mbps,52 kB/s
152.70.95.142,443,152.70.95.142,KR,Seoul,中转,131 ms,136 Mbps,17510 kB/s
132.226.31.178,443,2a09:bac5:60e9:78::c:39a,US,Los Angeles,隧道,54 ms,57 Mbps,7402 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,138 ms,101 Mbps,13004 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,131 ms,41 Mbps,5351 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,103 Mbps,13209 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,104 Mbps,13414 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,38 Mbps,4942 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,22 Mbps,2901 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,150 ms,15 Mbps,1959 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,157 ms,65 Mbps,8423 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,132 ms,45 Mbps,5864 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,167 ms,42 Mbps,5496 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,158 ms,112 Mbps,14438 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,152 ms,36 Mbps,4626 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,111 ms,25 Mbps,3250 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,132 ms,46 Mbps,5906 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,88 Mbps,11264 kB/s
140.83.61.244,443,140.83.61.244,JP,Tokyo,中转,159 ms,35 Mbps,4544 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,108 Mbps,13824 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,153 ms,41 Mbps,5259 kB/s
