中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ef:1846::26b:2f,US,Los Angeles,隧道,17 ms,90 Mbps,11571 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,60 ms,41 Mbps,5307 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,44 ms,984 Mbps,125952 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,24 ms,664 Mbps,84992 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,60 Mbps,7801 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,39 ms,968 Mbps,123904 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,20 ms,620 Mbps,79462 kB/s
47.254.42.167,443,47.251.149.54,US,San Jose,隧道,32 ms,3 Mbps,508 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,41 ms,176 Mbps,22630 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,952 Mbps,121856 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,56 ms,429 Mbps,54988 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,135 ms,39 Mbps,5084 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,39 Mbps,5117 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,37 ms,499 Mbps,63897 kB/s
47.253.104.12,443,47.251.149.49,US,San Jose,隧道,65 ms,2 Mbps,370 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,285 Mbps,36556 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,107 Mbps,13721 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,1120 Mbps,143360 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,42 ms,520 Mbps,66662 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::c:33d,US,Los Angeles,隧道,17 ms,33 Mbps,4243 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,52 ms,59 Mbps,7662 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,224 Mbps,28774 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,138 ms,40 Mbps,5207 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,32 ms,36 Mbps,4638 kB/s
141.144.199.157,443,2a0b:21c0:1007:1cb:0:7e4:5ddd:1a05,DE,Frankfurt,隧道,137 ms,113 Mbps,14540 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,132 Mbps,16896 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,62 ms,528 Mbps,67584 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,59 ms,376 Mbps,48128 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,480 Mbps,61440 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,138 ms,62 Mbps,7961 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,127 ms,124 Mbps,15974 kB/s
158.180.45.187,443,2a0b:21c0:1007:c8:0:db37:efa1:889a,DE,Frankfurt,隧道,138 ms,101 Mbps,13004 kB/s
152.67.148.130,443,2a0b:21c0:1007:1c8:0:7ef4:7c7d:2b69,DE,Frankfurt,隧道,145 ms,100 Mbps,12902 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,143 ms,20 Mbps,2597 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,135 ms,140 Mbps,18022 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,140 ms,125 Mbps,16076 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,138 ms,30 Mbps,3948 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,130 ms,52 Mbps,6750 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,161 ms,47 Mbps,6096 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,226 ms,61 Mbps,7831 kB/s
47.89.182.61,443,47.251.149.48,US,San Jose,隧道,78 ms,2 Mbps,334 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,130 Mbps,16691 kB/s
158.101.214.203,443,98.98.166.58,US,Frankfurt,隧道,138 ms,124 Mbps,15974 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,65 ms,334 Mbps,42803 kB/s
