中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,896 Mbps,114688 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,3 Mbps,401 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,295 Mbps,37785 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,57 ms,456 Mbps,58368 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,411 Mbps,52633 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,58 ms,421 Mbps,53964 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,476 Mbps,60928 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,359 Mbps,45977 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,217 Mbps,27852 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,58 ms,438 Mbps,56115 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,108 ms,44 Mbps,5750 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,192 Mbps,24576 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,47 Mbps,6061 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,189 Mbps,24268 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,156 Mbps,20070 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,40 Mbps,5161 kB/s
143.47.182.90,443,163.123.193.3,DE,Frankfurt,隧道,110 ms,108 Mbps,13824 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,147 ms,37 Mbps,4858 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,36 Mbps,4674 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,49 Mbps,6396 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,205 ms,11 Mbps,1479 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,39 Mbps,5052 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,36 Mbps,4694 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,209 ms,77 Mbps,9932 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,34 Mbps,4354 kB/s
