中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,974 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,74 Mbps,9557 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,722 Mbps,92467 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,68 ms,396 Mbps,50688 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,170 Mbps,21811 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,358 Mbps,45875 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,72 ms,314 Mbps,40243 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,49 Mbps,6391 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,176 Mbps,22528 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,250 Mbps,32051 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,343 Mbps,43929 kB/s
35.230.79.26,443,35.212.240.155,US,Seattle,隧道,69 ms,247 Mbps,31641 kB/s
35.197.23.75,443,35.212.240.155,US,Seattle,隧道,70 ms,291 Mbps,37273 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,292 Mbps,37478 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,254 Mbps,32563 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,47 Mbps,6138 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,45 Mbps,5802 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,128 Mbps,16486 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,41 Mbps,5261 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,38 Mbps,4881 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,33 Mbps,4226 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,217 ms,7 Mbps,960 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,42 Mbps,5395 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,32 Mbps,4133 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,33 Mbps,4229 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,240 ms,55 Mbps,7155 kB/s
