中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,932 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,752 Mbps,96358 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,394 Mbps,50483 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,293 Mbps,37580 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,61 ms,327 Mbps,41881 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,254 Mbps,32563 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,69 ms,389 Mbps,49868 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,69 ms,319 Mbps,40857 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,69 ms,404 Mbps,51814 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,253 Mbps,32460 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,68 ms,384 Mbps,49152 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,288 Mbps,36966 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,264 Mbps,33792 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,264 Mbps,33894 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,44 Mbps,5703 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,44 Mbps,5693 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,28 Mbps,3709 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,45 Mbps,5847 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,136 Mbps,17510 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,24 Mbps,3143 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,38 Mbps,4952 kB/s
8.219.151.64,443,8.219.69.217,SG,Singapore,隧道,231 ms,21 Mbps,2812 kB/s
