中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,476 Mbps,60928 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,384 Mbps,49152 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,482 Mbps,61747 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,35 ms,580 Mbps,74240 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,57 Mbps,7402 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,222 Mbps,28467 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,22 ms,35 Mbps,4512 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,73 ms,0 Mbps,69 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,121 ms,68 Mbps,8719 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,20 ms,426 Mbps,54579 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,276 Mbps,35430 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,72 ms,517 Mbps,66252 kB/s
129.159.241.239,443,2606:f240:f00:46c4:0:e836:4c94:6f34,US,Frankfurt,隧道,107 ms,280 Mbps,35942 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,226 Mbps,28979 kB/s
129.146.46.164,443,129.146.46.164,228 Mbps,29286 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,46 Mbps,6005 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:5580:63:4f23,DE,Frankfurt,隧道,93 ms,255 Mbps,32665 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,71 ms,5 Mbps,649 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,934 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,259 Mbps,33177 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,86 ms,290 Mbps,37171 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,63 ms,52 Mbps,6777 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,83 ms,270 Mbps,34611 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,82 ms,300 Mbps,38502 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,85 ms,125 Mbps,16076 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,35 ms,69 Mbps,8908 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,79 ms,292 Mbps,37376 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,244 Mbps,31334 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,80 ms,46 Mbps,5897 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,44 Mbps,5720 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,115 ms,223 Mbps,28569 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,54 ms,58 Mbps,7474 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,76 ms,276 Mbps,35328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,204 ms,117 Mbps,15052 kB/s
168.138.149.17,443,168.138.149.17,BR,S
