中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,1232 Mbps,157696 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,353 Mbps,45260 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,61 ms,326 Mbps,41779 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,38 ms,1440 Mbps,184320 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,323 Mbps,41369 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,23 ms,928 Mbps,118784 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,37 ms,19 Mbps,2556 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,674 Mbps,86323 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,9 ms,55 Mbps,7041 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,69 ms,121 Mbps,15564 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,3 ms,1144 Mbps,146432 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,33 ms,623 Mbps,79769 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1096 Mbps,140288 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,677 Mbps,86732 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,41 ms,290 Mbps,37171 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,65 ms,377 Mbps,48332 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,49 ms,888 Mbps,113664 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,11 ms,1 Mbps,230 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,45 ms,170 Mbps,21811 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,76 ms,46 Mbps,5982 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,0 Mbps,74 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,235 ms,146 Mbps,18739 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,101 ms,794 Mbps,101683 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,29 ms,904 Mbps,115712 kB/s
