中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,65 Mbps,8430 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1440 Mbps,184320 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1656 Mbps,211968 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,708 Mbps,90726 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,232 Mbps,29798 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,68 ms,246 Mbps,31539 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,332 Mbps,42496 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,72 ms,290 Mbps,37171 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,256 Mbps,32768 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,74 ms,224 Mbps,28672 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,392 Mbps,50176 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,61 ms,324 Mbps,41574 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,219 Mbps,28057 kB/s
141.144.198.61,443,2a0b:21c0:100a:1fa:0:32de:46b3:6bde,DE,Frankfurt,隧道,92 ms,200 Mbps,25600 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,43 Mbps,5569 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,45 Mbps,5875 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,87 ms,47 Mbps,6108 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,299 Mbps,38297 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,248 Mbps,31846 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,301 Mbps,38604 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,251 Mbps,32153 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,51 Mbps,6540 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,45 Mbps,5870 kB/s
143.47.178.5,443,2a0b:21c0:100a:1b0:0:84f2:7d7:ca0f,DE,Frankfurt,隧道,99 ms,114 Mbps,14643 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,124 Mbps,15872 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,41 Mbps,5371 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,2 Mbps,268 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,34 Mbps,4354 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,37 Mbps,4769 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,203 ms,88 Mbps,11366 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,37 Mbps,4861 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,289 ms,1 Mbps,239 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,0 Mbps,81 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,230 ms,3 Mbps,454 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,211 ms,0 Mbps,35 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,227 ms,2 Mbps,324 kB/s
