中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,90 Mbps,11571 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,32 ms,354 Mbps,45363 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,76 ms,222 Mbps,28467 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,66 Mbps,8469 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,11 ms,1296 Mbps,165888 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1128 Mbps,144384 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,69 Mbps,8851 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,226 Mbps,28979 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,242 Mbps,31027 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,71 ms,220 Mbps,28160 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,328 Mbps,41984 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,73 ms,258 Mbps,33075 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,232 Mbps,29696 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,87 ms,304 Mbps,39014 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,3 Mbps,400 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,264 Mbps,33894 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,252 Mbps,32256 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,48 Mbps,6222 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,270 Mbps,34611 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,49 Mbps,6295 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,93 ms,48 Mbps,6232 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,51 Mbps,6557 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,48 Mbps,6154 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,131 Mbps,16793 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,162 ms,42 Mbps,5500 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,3 Mbps,420 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,40 Mbps,5242 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,174 ms,42 Mbps,5431 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,40 Mbps,5144 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,39 Mbps,5095 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,194 ms,85 Mbps,10956 kB/s
130.162.144.191,443,2a09:bac1:3f20::20b:94,KR,Seoul,隧道,210 ms,36 Mbps,4611 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,33 Mbps,4313 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,200 ms,81 Mbps,10444 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,240 ms,31 Mbps,4021 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,320 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,35 Mbps,4520 kB/s
129.154.221.170,443,2602:ffe4:407:20da:0:6d2b:5aec:de73,SG,Hong Kong,隧道,262 ms,45 Mbps,5858 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,242 ms,4 Mbps,560 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,239 ms,5 Mbps,678 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,262 ms,27 Mbps,3519 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,213 ms,30 Mbps,3926 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,292 ms,0 Mbps,13 kB/s
