中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,8 Mbps,1024 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,524 Mbps,67174 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,68 ms,357 Mbps,45772 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,492 Mbps,63078 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,312 Mbps,40038 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,312 Mbps,40038 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,438 Mbps,56115 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,318 Mbps,40755 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,68 ms,401 Mbps,51404 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,74 ms,408 Mbps,52326 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,63 ms,450 Mbps,57651 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,264 Mbps,33792 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,65 ms,280 Mbps,35942 kB/s
84.235.175.57,443,2606:f240:f00:83a7:0:44e1:188d:c764,DE,Frankfurt,隧道,97 ms,200 Mbps,25600 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,205 Mbps,26316 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,205 Mbps,26316 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,48 Mbps,6226 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,48 Mbps,6164 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,129 Mbps,16588 kB/s
131.186.33.175,443,152.70.108.200,JP,Tokyo,隧道,184 ms,112 Mbps,14438 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,38 Mbps,4968 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,35 Mbps,4534 kB/s
146.56.131.153,443,132.226.239.169,KR,Seoul,隧道,205 ms,80 Mbps,10240 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,209 ms,63 Mbps,8120 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,41 Mbps,5369 kB/s
