中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,22 ms,992 Mbps,126976 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,19 ms,688 Mbps,88166 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,26 ms,952 Mbps,121856 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,280 Mbps,35840 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,4 ms,384 Mbps,49152 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,912 Mbps,116736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1880 Mbps,240640 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,212 Mbps,27136 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,21 ms,75 Mbps,9615 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,656 Mbps,83968 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,136 ms,40 Mbps,5131 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,85 ms,46 Mbps,5939 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,405 Mbps,51916 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,162 ms,164 Mbps,21094 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,25 Mbps,3205 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,45 ms,880 Mbps,112640 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,43 ms,392 Mbps,50278 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,103 ms,5 Mbps,664 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,356 Mbps,45568 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,112 Mbps,14336 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,385 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,154 ms,164 Mbps,20992 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,74 ms,33 Mbps,4322 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,165 ms,40 Mbps,5140 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,18 ms,569 Mbps,72908 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,139 Mbps,17817 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,166 ms,137 Mbps,17612 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,386 Mbps,49459 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,158 ms,43 Mbps,5594 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,137 ms,53 Mbps,6845 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,180 ms,116 Mbps,14848 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,174 ms,42 Mbps,5414 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,131 ms,139 Mbps,17817 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,119 Mbps,15257 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::22:116,KR,Seoul,隧道,168 ms,37 Mbps,4807 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,160 ms,8 Mbps,1067 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,195 ms,100 Mbps,12800 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,93 ms,23 Mbps,3006 kB/s
8.222.163.185,443,47.84.41.244,SG,Singapore,隧道,175 ms,10 Mbps,1304 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,75 ms,42 Mbps,5401 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,140 ms,132 Mbps,16998 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,185 ms,0 Mbps,3 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,226 ms,87 Mbps,11161 kB/s
158.101.207.200,443,2606:f240:f00:dd8d:0:d1a3:238d:bc28,US,Frankfurt,隧道,173 ms,95 Mbps,12185 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,172 ms,37 Mbps,4848 kB/s
8.219.216.7,443,8.222.213.200,SG,Singapore,隧道,206 ms,11 Mbps,1525 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,230 ms,79 Mbps,10137 kB/s
144.22.252.124,443,144.22.252.124,BR,S
