中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,109 ms,50 Mbps,6443 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,304 Mbps,39014 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,424 Mbps,54374 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,49 ms,448 Mbps,57344 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1008 Mbps,129024 kB/s
141.144.199.182,443,2a0b:21c0:100a:1b1:0:8c88:141d:b8de,DE,Frankfurt,隧道,108 ms,165 Mbps,21196 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,378 Mbps,48435 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,15 ms,779 Mbps,99737 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,48 ms,424 Mbps,54374 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,456 Mbps,58470 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,47 ms,1 Mbps,132 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,48 ms,236 Mbps,30208 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,110 ms,176 Mbps,22528 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,216 Mbps,27750 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,194 Mbps,24883 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,55 ms,412 Mbps,52736 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,27 ms,97 Mbps,12492 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,47 ms,12 Mbps,1549 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,53 ms,45 Mbps,5836 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,104 ms,164 Mbps,21094 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,475 Mbps,60825 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,61 ms,448 Mbps,57344 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,51 ms,164 Mbps,21094 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,352 Mbps,45056 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,51 ms,427 Mbps,54681 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,321 Mbps,41164 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,184 Mbps,23654 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,62 ms,49 Mbps,6298 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,46 Mbps,6006 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,16 ms,87 Mbps,11161 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:3a4,US,Los Angeles,隧道,94 ms,47 Mbps,6017 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,61 Mbps,7818 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,44 Mbps,5654 kB/s
130.162.163.26,443,2a0b:21c0:100a:1b1:0:584:eac:4fb7,DE,Frankfurt,隧道,112 ms,92 Mbps,11878 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,172 Mbps,22118 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,117 ms,41 Mbps,5346 kB/s
141.148.244.61,443,2a0b:21c0:1007:c7:0:c6c:ac8b:f567,DE,Frankfurt,隧道,108 ms,164 Mbps,21094 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,110 ms,49 Mbps,6290 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,38 Mbps,4865 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,111 Mbps,14233 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,111 ms,120 Mbps,15462 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,109 ms,51 Mbps,6582 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,196 ms,35 Mbps,4560 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,192 Mbps,24678 kB/s
152.70.51.213,443,98.98.166.202,US,Frankfurt,隧道,108 ms,193 Mbps,24780 kB/s
144.22.252.124,443,144.22.252.124,BR,S
