中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,1120 Mbps,143360 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,816 Mbps,104448 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,53 ms,247 Mbps,31641 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,48 ms,52 Mbps,6747 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,19 ms,1112 Mbps,142336 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,436 Mbps,55808 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,438 Mbps,56115 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,88 Mbps,11264 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,345 Mbps,44236 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,57 ms,244 Mbps,31334 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,55 ms,355 Mbps,45465 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,403 Mbps,51609 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,106 ms,37 Mbps,4817 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,167 Mbps,21401 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,180 Mbps,23040 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,154 Mbps,19763 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,117 ms,45 Mbps,5884 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,155 Mbps,19865 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,47 Mbps,6117 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,41 Mbps,5279 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,46 Mbps,5916 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,44 Mbps,5692 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,176 ms,100 Mbps,12902 kB/s
129.154.201.153,443,217.142.149.56,KR,Seoul,隧道,181 ms,96 Mbps,12390 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,154 ms,41 Mbps,5262 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,43 Mbps,5546 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,2 Mbps,289 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,216 ms,21 Mbps,2724 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,36 Mbps,4643 kB/s
158.178.235.132,443,152.69.216.177,SG,Singapore,隧道,223 ms,66 Mbps,8454 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,37 Mbps,4766 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,204 ms,3 Mbps,441 kB/s
152.70.89.238,443,2602:ffe4:407:20d9:0:179c:951f:c048,SG,Singapore,隧道,301 ms,29 Mbps,3747 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,203 ms,1 Mbps,195 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,163 ms,0 Mbps,26 kB/s
