中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,678 Mbps,86835 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,56 Mbps,7173 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,356 Mbps,45568 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,780 Mbps,99942 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,68 ms,84 Mbps,10752 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,66 Mbps,8478 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,44 Mbps,5723 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,3 ms,1664 Mbps,212992 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,72 ms,119 Mbps,15257 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,2 ms,1408 Mbps,180224 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,364 Mbps,46592 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,236 Mbps,30208 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,216 Mbps,27648 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,313 Mbps,40140 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,72 ms,368 Mbps,47104 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,80 ms,263 Mbps,33689 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,279 Mbps,35737 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,228 Mbps,29286 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,85 ms,47 Mbps,6103 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,97 ms,47 Mbps,6132 kB/s
152.70.52.84,443,2a0b:21c0:1007:1cb:0:443d:4b18:d0,DE,Frankfurt,隧道,103 ms,247 Mbps,31641 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,84 ms,41 Mbps,5281 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,249 Mbps,31948 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,87 ms,290 Mbps,37171 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,111 ms,44 Mbps,5744 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,105 ms,286 Mbps,36659 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,111 Mbps,14233 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,43 Mbps,5560 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,116 ms,187 Mbps,23961 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,34 Mbps,4450 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,7 Mbps,973 kB/s
150.230.107.89,443,2607:a400:a:6c:0:8fbc:3810:965f,US,Los Angeles,隧道,168 ms,124 Mbps,15974 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,141 Mbps,18124 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,41 Mbps,5317 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,102 Mbps,13107 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,307 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,175 ms,40 Mbps,5219 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,39 Mbps,5072 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,208 ms,79 Mbps,10137 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,217 ms,81 Mbps,10444 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,243 ms,37 Mbps,4771 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,244 ms,31 Mbps,4027 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,252 ms,34 Mbps,4442 kB/s
130.162.144.191,443,2a09:bac5:4737:1482::20b:9f,KR,Seoul,隧道,202 ms,32 Mbps,4134 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,238 ms,44 Mbps,5729 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,242 ms,3 Mbps,453 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,223 ms,33 Mbps,4332 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,208 ms,28 Mbps,3656 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,240 ms,0 Mbps,15 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,240 ms,0 Mbps,113 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,345 ms,0 Mbps,12 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,23 Mbps,3010 kB/s
