中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,426 Mbps,54579 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,551 Mbps,70553 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,68 ms,395 Mbps,50585 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,77 ms,327 Mbps,41881 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,27 ms,572 Mbps,73216 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,15 Mbps,1968 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,40 ms,576 Mbps,73728 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,228 Mbps,29184 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,203 Mbps,26009 kB/s
152.70.40.231,443,163.123.193.5,DE,Frankfurt,隧道,120 ms,304 Mbps,39014 kB/s
143.47.176.135,443,2a0b:21c0:100a:1b7:0:5e08:8898:4ee1,DE,Frankfurt,隧道,118 ms,136 Mbps,17408 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,268 Mbps,34304 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,315 Mbps,40345 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,95 ms,246 Mbps,31539 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,148 Mbps,18944 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,95 ms,345 Mbps,44236 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,239 Mbps,30617 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,296 Mbps,37888 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26b:47,US,Los Angeles,隧道,65 ms,46 Mbps,5936 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,88 ms,47 Mbps,6125 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,34 ms,106 Mbps,13619 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,81 ms,46 Mbps,5939 kB/s
152.70.48.170,443,2a0b:21c0:100a:1b6:0:1ff7:8029:4c7c,DE,Frankfurt,隧道,97 ms,223 Mbps,28569 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,118 ms,47 Mbps,6026 kB/s
193.123.180.93,443,2606:f240:f00:83a7:0:fedf:f69f:2518,US,Frankfurt,隧道,92 ms,274 Mbps,35123 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,244 Mbps,31334 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,125 ms,293 Mbps,37580 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,6 ms,48 Mbps,6186 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,61 ms,384 Mbps,49254 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,211 ms,40 Mbps,5161 kB/s
130.162.47.22,443,2a0b:21c0:100a:1b1:0:64b9:1cd8:3936,DE,Frankfurt,隧道,118 ms,132 Mbps,16998 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,69 ms,45 Mbps,5863 kB/s
132.145.248.78,443,2606:f240:f00:a683:0:7feb:70a6:6191,US,Frankfurt,隧道,94 ms,227 Mbps,29081 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,107 ms,45 Mbps,5885 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,215 ms,96 Mbps,12390 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,90 ms,40 Mbps,5242 kB/s
146.56.167.154,443,2607:a400:a:6b:0:e5ef:6b69:89bc,US,Los Angeles,隧道,221 ms,69 Mbps,8940 kB/s
144.22.252.124,443,144.22.252.124,BR,S
