中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,17 ms,1160 Mbps,148480 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,52 ms,500 Mbps,64000 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,53 ms,467 Mbps,59801 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,348 Mbps,44646 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,444 Mbps,56934 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,410 Mbps,52531 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,50 ms,524 Mbps,67174 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,17 ms,1024 Mbps,131072 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:39c,US,Los Angeles,隧道,79 ms,73 Mbps,9350 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,1 Mbps,143 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,176 Mbps,22630 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,321 Mbps,41164 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,314 Mbps,40243 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,397 Mbps,50892 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,182 Mbps,23347 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,199 Mbps,25497 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,167 Mbps,21401 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,153 Mbps,19660 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,109 ms,121 Mbps,15564 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,51 Mbps,6543 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,122 ms,49 Mbps,6398 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,151 ms,2 Mbps,262 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,169 ms,101 Mbps,13004 kB/s
130.162.129.97,443,130.162.140.114,KR,Seoul,隧道,185 ms,99 Mbps,12697 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,199 ms,22 Mbps,2883 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,178 ms,100 Mbps,12902 kB/s
168.138.50.249,443,168.138.50.249,JP,Los Angeles,中转,152 ms,36 Mbps,4679 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4840 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,35 Mbps,4601 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,249 ms,43 Mbps,5550 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,209 ms,74 Mbps,9489 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:9aca:acc0:c40f,SG,Singapore,隧道,238 ms,71 Mbps,9093 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,286 ms,7 Mbps,1020 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,231 ms,3 Mbps,428 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,173 ms,0 Mbps,29 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,1245 ms,13 Mbps,1743 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,190 ms,0 Mbps,2 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,26 Mbps,3408 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,187 ms,1 Mbps,195 kB/s
