中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,590 Mbps,75571 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,271 Mbps,34713 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,47 Mbps,6100 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,535 Mbps,68505 kB/s
129.146.168.102,443,104.28.237.112,US,Los Angeles,隧道,58 ms,40 Mbps,5242 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,320 Mbps,40960 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,85 ms,247 Mbps,31641 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,266 Mbps,34099 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,42 ms,65 Mbps,8386 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,236 Mbps,30208 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,66 ms,337 Mbps,43212 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,94 ms,47 Mbps,6131 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,10 ms,376 Mbps,48128 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,18 ms,76 Mbps,9759 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,76 ms,273 Mbps,35020 kB/s
138.3.254.39,443,138.3.254.39,213 Mbps,27340 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,34 ms,553 Mbps,70860 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,84 ms,50 Mbps,6417 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,54 Mbps,7019 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,254 Mbps,32563 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5784 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,99 ms,216 Mbps,27750 kB/s
141.144.227.227,443,2a0b:21c0:1007:c7:0:f5ec:a4ab:4f02,DE,Frankfurt,隧道,93 ms,126 Mbps,16179 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,54 ms,44 Mbps,5727 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,71 ms,8 Mbps,1028 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,895 kB/s
152.70.56.107,443,2606:f240:f00:dd8d:0:6637:5218:a18a,US,Frankfurt,隧道,199 ms,134 Mbps,17203 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,64 ms,240 Mbps,30720 kB/s
140.238.126.249,443,2a0b:21c0:100a:1b2:0:3cbf:2a47:28da,DE,Amsterdam,隧道,95 ms,124 Mbps,15974 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,101 ms,307 Mbps,39321 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:58,US,San Jose,隧道,93 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,207 Mbps,26521 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,203 Mbps,26009 kB/s
130.162.144.191,443,2a09:bac1:3f20:90::22:113,KR,Seoul,隧道,192 ms,17 Mbps,2287 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,105 Mbps,13516 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,112 ms,322 Mbps,41267 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,243 Mbps,31129 kB/s
132.226.31.178,443,2a09:bac5:60ec:183c::26a:90,US,Los Angeles,隧道,57 ms,43 Mbps,5521 kB/s
193.123.58.34,443,2a0b:21c0:100a:1b1:0:7dd7:e5ed:ba33,DE,Frankfurt,隧道,92 ms,240 Mbps,30720 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,272 ms,233 Mbps,29900 kB/s
144.21.41.136,443,2a0b:21c0:1007:1cb:0:d45a:d6f7:18e8,DE,Frankfurt,隧道,191 ms,231 Mbps,29593 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,88 ms,28 Mbps,3656 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,218 ms,65 Mbps,8442 kB/s
144.22.252.124,443,144.22.252.124,BR,S
