中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.230.44.13,443,150.230.44.13,US,San Jose,中转,82 ms,278 Mbps,35635 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,182 ms,100 Mbps,12800 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,36 ms,61 Mbps,7931 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,467 Mbps,59801 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,87 ms,338 Mbps,43315 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,86 ms,343 Mbps,43929 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,408 Mbps,52326 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,5 ms,75 Mbps,9636 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,243 Mbps,31129 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,93 ms,248 Mbps,31846 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,434 Mbps,55603 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,74 ms,453 Mbps,58060 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,234 Mbps,30003 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,32 ms,57 Mbps,7418 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,92 ms,324 Mbps,41472 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,45 Mbps,5875 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,224 Mbps,28672 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,78 ms,304 Mbps,39014 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,68 Mbps,8801 kB/s
144.21.42.109,443,2a0b:21c0:100a:1b3:0:e4d2:246f:da55,DE,Frankfurt,隧道,126 ms,251 Mbps,32153 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,215 Mbps,27545 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,99 ms,35 Mbps,4506 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,127 Mbps,16281 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,28 Mbps,3614 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,90 ms,271 Mbps,34713 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,290 Mbps,37171 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,87 ms,48 Mbps,6183 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,1 Mbps,147 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,76 ms,341 Mbps,43724 kB/s
141.148.236.214,443,2a0b:21c0:100a:1b0:0:7b2c:6be7:b47f,DE,Frankfurt,隧道,93 ms,251 Mbps,32153 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,41 Mbps,5340 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,240 Mbps,30720 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,95 ms,282 Mbps,36147 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,165 ms,27 Mbps,3570 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,33 ms,13 Mbps,1724 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,6 ms,35 Mbps,4572 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,230 ms,80 Mbps,10342 kB/s
144.22.252.124,443,144.22.252.124,BR,S
