中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,864 Mbps,110592 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,16 ms,463 Mbps,59289 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,650 Mbps,83251 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,285 Mbps,36556 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1200 Mbps,153600 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,43 ms,644 Mbps,82432 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,343 Mbps,43929 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,42 ms,605 Mbps,77516 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,45 ms,412 Mbps,52838 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,57 ms,455 Mbps,58265 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,61 ms,459 Mbps,58777 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,82 ms,2 Mbps,336 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,118 ms,203 Mbps,26009 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,30 Mbps,3875 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,148 ms,144 Mbps,18534 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,137 Mbps,17612 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,151 ms,162 Mbps,20787 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,129 Mbps,16588 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,128 ms,43 Mbps,5594 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,126 Mbps,16179 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,131 ms,44 Mbps,5741 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,41 Mbps,5309 kB/s
141.144.204.181,443,2a0b:21c0:100a:1b7:0:d7ce:dfd9:2b50,DE,Frankfurt,隧道,148 ms,131 Mbps,16793 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,143 ms,41 Mbps,5375 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,165 ms,2 Mbps,302 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,150 ms,38 Mbps,4928 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,173 ms,0 Mbps,49 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,173 ms,2 Mbps,281 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,196 ms,0 Mbps,96 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,220 ms,0 Mbps,31 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,189 ms,0 Mbps,4 kB/s
