中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,940 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,660 Mbps,84582 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,71 ms,390 Mbps,49971 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,464 Mbps,59494 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,382 Mbps,48947 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,69 ms,384 Mbps,49254 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,56 ms,372 Mbps,47616 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,364 Mbps,46592 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,71 ms,346 Mbps,44339 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,225 Mbps,28876 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,224 Mbps,28774 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,361 Mbps,46284 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,269 Mbps,34508 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,45 Mbps,5804 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,112 Mbps,14438 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,43 Mbps,5627 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,38 Mbps,4906 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,35 Mbps,4519 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,38 Mbps,4930 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,41 Mbps,5318 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,220 ms,11 Mbps,1483 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,36 Mbps,4678 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,258 ms,31 Mbps,4004 kB/s
