中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,26 ms,992 Mbps,126976 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,463 Mbps,59289 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,40 ms,577 Mbps,73932 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,60 ms,64 Mbps,8221 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,59 ms,55 Mbps,7150 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,50 ms,533 Mbps,68300 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,59 ms,476 Mbps,61030 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,466 Mbps,59699 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,60 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,434 Mbps,55603 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,341 Mbps,43724 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,64 ms,509 Mbps,65228 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,136 ms,182 Mbps,23347 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,313 Mbps,40140 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,178 Mbps,22835 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,57 ms,94 Mbps,12083 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,186 Mbps,23859 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,21 ms,56 Mbps,7240 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,59 ms,427 Mbps,54681 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,19 ms,75 Mbps,9652 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,25 ms,101 Mbps,13004 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,87 Mbps,11161 kB/s
158.178.154.78,443,2a0b:21c0:1007:ca:0:f28a:edf4:45df,DE,Frankfurt,隧道,140 ms,183 Mbps,23449 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,198 Mbps,25395 kB/s
138.2.144.1,443,2606:f240:f00:46c4:0:7292:7b3a:4b14,US,Frankfurt,隧道,114 ms,189 Mbps,24268 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,114 ms,51 Mbps,6538 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,135 ms,245 Mbps,31436 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,125 ms,29 Mbps,3828 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,111 ms,200 Mbps,25702 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,125 ms,47 Mbps,6048 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,48 ms,1 Mbps,175 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,128 ms,185 Mbps,23756 kB/s
144.22.252.124,443,144.22.252.124,BR,S
