中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,427 Mbps,54681 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,318 Mbps,40755 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,225 Mbps,28876 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,270 Mbps,34611 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,42 Mbps,5385 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,56 ms,34 Mbps,4361 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,72 ms,276 Mbps,35328 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,207 Mbps,26521 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,42 ms,699 Mbps,89497 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,84 ms,48 Mbps,6268 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,94 ms,49 Mbps,6393 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,510 Mbps,65331 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,209 Mbps,26828 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,246 Mbps,31539 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,67 ms,329 Mbps,42188 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,123 ms,232 Mbps,29696 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,73 ms,281 Mbps,36044 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,61 Mbps,7925 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,164 ms,284 Mbps,36352 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,260 Mbps,33280 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,68 ms,19 Mbps,2535 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,316 Mbps,40550 kB/s
