中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1192 Mbps,152576 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,3 ms,456 Mbps,58368 kB/s
129.146.46.164,443,129.146.46.164,US,388 Mbps,49664 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,31 ms,596 Mbps,76288 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,50 ms,404 Mbps,51814 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,816 Mbps,104448 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,37 ms,366 Mbps,46899 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,525 Mbps,67276 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,49 ms,491 Mbps,62873 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,205 Mbps,26316 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,49 ms,391 Mbps,50073 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,58 ms,24 Mbps,3160 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,222 Mbps,28467 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,111 ms,3 Mbps,437 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,64 Mbps,8246 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,155 Mbps,19865 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,133 Mbps,17100 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,136 ms,149 Mbps,19148 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,159 ms,44 Mbps,5654 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,9 Mbps,1229 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,46 Mbps,5931 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,153 ms,73 Mbps,9458 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,144 ms,45 Mbps,5808 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,173 Mbps,22220 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,174 ms,39 Mbps,5025 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,44 Mbps,5678 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,141 ms,44 Mbps,5733 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,250 ms,27 Mbps,3505 kB/s
8.219.86.116,443,47.84.40.188,SG,Singapore,隧道,287 ms,33 Mbps,4257 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,162 ms,2 Mbps,321 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,1046 ms,468 Mbps,60006 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,288 ms,0 Mbps,16 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1442 ms,39 Mbps,5005 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,170 ms,0 Mbps,43 kB/s
