中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,16 Mbps,2065 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,72 ms,376 Mbps,48128 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,423 Mbps,54169 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,288 Mbps,36966 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,40 Mbps,5178 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,452 Mbps,57958 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,644 Mbps,82432 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,396 Mbps,50790 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,72 ms,248 Mbps,31744 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,304 Mbps,38912 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,115 ms,206 Mbps,26419 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,97 ms,176 Mbps,22528 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,71 ms,324 Mbps,41574 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,184 ms,35 Mbps,4599 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,48 Mbps,6234 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,47 Mbps,6054 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,376 Mbps,48128 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,240 Mbps,30822 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,83 ms,349 Mbps,44748 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,46 Mbps,6006 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,174 ms,116 Mbps,14848 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,36 Mbps,4627 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,33 Mbps,4304 kB/s
129.154.221.170,443,130.162.140.114,KR,Seoul,隧道,201 ms,80 Mbps,10240 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,69 ms,0 Mbps,58 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,34 Mbps,4374 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,241 ms,59 Mbps,7552 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,245 ms,58 Mbps,7541 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,278 ms,46 Mbps,5929 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,201 ms,84 Mbps,10752 kB/s
168.138.165.174,443,168.138.165.174,SG,Frankfurt,中转,247 ms,29 Mbps,3836 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,216 ms,0 Mbps,14 kB/s
