中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1096 Mbps,140288 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,543 Mbps,69529 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,35 ms,521 Mbps,66764 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,40 ms,596 Mbps,76390 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,36 ms,584 Mbps,74854 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,816 Mbps,104448 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,2 ms,457 Mbps,58572 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,795 Mbps,101785 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,731 Mbps,93593 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,43 ms,454 Mbps,58163 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,415 Mbps,53145 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,56 ms,56 Mbps,7192 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,204 Mbps,26214 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,184 ms,42 Mbps,5495 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,47 Mbps,6104 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,46 Mbps,5998 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,135 ms,46 Mbps,5950 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,117 ms,163 Mbps,20889 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,101 ms,1 Mbps,236 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:8d07:7f7b:5c09,DE,Frankfurt,隧道,145 ms,107 Mbps,13721 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,164 ms,37 Mbps,4800 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,41 Mbps,5355 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:2a34:1061:8f16,DE,Frankfurt,隧道,185 ms,132 Mbps,16998 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,142 ms,39 Mbps,5061 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,140 ms,152 Mbps,19456 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,182 ms,9 Mbps,1167 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,36 Mbps,4619 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,140 ms,43 Mbps,5543 kB/s
64.110.75.145,443,64.110.75.145,KR,Hong Kong,中转,140 ms,127 Mbps,16281 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1033 ms,310 Mbps,39731 kB/s
