中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,40 ms,451 Mbps,57753 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,248 Mbps,31846 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,,隧道,0 ms,26 Mbps,3418 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,69 ms,306 Mbps,39219 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,71 ms,287 Mbps,36761 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,215 Mbps,27545 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,617 Mbps,79052 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,24 ms,679 Mbps,86937 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,63 ms,285 Mbps,36556 kB/s
158.178.147.110,443,2a0b:21c0:1007:c9:0:a75b:7b17:69cb,DE,Frankfurt,隧道,89 ms,126 Mbps,16179 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,552 Mbps,70758 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,45 Mbps,5820 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,309 Mbps,39628 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,61 ms,102 Mbps,13107 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,71 ms,311 Mbps,39833 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,143 Mbps,18329 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,351 Mbps,44953 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,93 ms,47 Mbps,6059 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,120 ms,48 Mbps,6246 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,200 Mbps,25600 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,61 ms,365 Mbps,46796 kB/s
47.88.93.96,443,47.251.149.53,US,San Jose,隧道,68 ms,3 Mbps,410 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,112 ms,235 Mbps,30105 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,70 ms,315 Mbps,40345 kB/s
141.144.199.182,443,2a0b:21c0:1007:cb:0:d02b:cebf:e1bb,DE,Frankfurt,隧道,94 ms,152 Mbps,19558 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,226 Mbps,28979 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,227 ms,54 Mbps,6924 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,140 Mbps,18022 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,74 ms,1 Mbps,214 kB/s
130.162.169.173,443,2606:f240:f00:5a42:0:3de9:9f9:569,US,Frankfurt,隧道,94 ms,141 Mbps,18124 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,86 ms,47 Mbps,6047 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,89 ms,330 Mbps,42291 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,90 ms,164 Mbps,21094 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,245 Mbps,31436 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,95 ms,36 Mbps,4625 kB/s
152.67.44.30,443,152.67.44.30,BR,S
