中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:183c::26a:78,US,Los Angeles,隧道,23 ms,73 Mbps,9409 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1936 Mbps,247808 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,44 ms,362 Mbps,46387 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,12 ms,700 Mbps,89702 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,26 ms,888 Mbps,113664 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,22 ms,912 Mbps,116736 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,463 Mbps,59289 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,228 Mbps,29184 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,11 ms,824 Mbps,105472 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,23 ms,116 Mbps,14950 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,67 ms,293 Mbps,37580 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,196 Mbps,25088 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,87 ms,27 Mbps,3511 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,2 ms,880 Mbps,112640 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,8 ms,242 Mbps,31027 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,172 ms,36 Mbps,4695 kB/s
138.3.254.39,443,138.3.254.39,DE,104 Mbps,13414 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,170 ms,40 Mbps,5197 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,76 ms,25 Mbps,3226 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,129 ms,41 Mbps,5289 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,67 ms,51 Mbps,6624 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,28 ms,1016 Mbps,130048 kB/s
132.145.124.173,443,132.145.124.173,JP,Tokyo,中转,162 ms,46 Mbps,5929 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,173 Mbps,22220 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,163 ms,46 Mbps,5952 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,24 ms,72 Mbps,9287 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,119 Mbps,15257 kB/s
8.222.168.161,443,8.219.96.61,SG,Singapore,隧道,191 ms,98 Mbps,12595 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,45 Mbps,5797 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,169 ms,42 Mbps,5396 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,124 Mbps,15974 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,153 ms,136 Mbps,17510 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,159 ms,41 Mbps,5251 kB/s
8.219.53.118,443,8.222.207.55,SG,Singapore,隧道,179 ms,79 Mbps,10137 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,129 ms,44 Mbps,5655 kB/s
