中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,968 Mbps,123904 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,329 Mbps,42188 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,383 Mbps,49049 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,364 Mbps,46694 kB/s
192.9.138.241,443,192.9.138.241,US,368 Mbps,47206 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,51 ms,447 Mbps,57241 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,453 Mbps,58060 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,14 ms,718 Mbps,91955 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,25 ms,77 Mbps,9893 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,49 ms,452 Mbps,57958 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,200 Mbps,25600 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,110 ms,143 Mbps,18329 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,480 Mbps,61440 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,162 Mbps,20787 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,48 ms,442 Mbps,56627 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,51 ms,132 Mbps,16998 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,95 ms,322 Mbps,41267 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,161 ms,46 Mbps,5966 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,260 Mbps,33280 kB/s
152.70.53.38,443,2a0b:21c0:100a:1b1:0:a9e8:de66:6917,DE,Frankfurt,隧道,108 ms,120 Mbps,15360 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,366 Mbps,46899 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,110 ms,194 Mbps,24883 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,49 Mbps,6278 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,108 ms,44 Mbps,5702 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,101 ms,199 Mbps,25497 kB/s
144.24.189.222,443,98.98.166.178,US,Frankfurt,隧道,109 ms,174 Mbps,22323 kB/s
141.148.235.50,443,2a0b:21c0:100a:1b7:0:5356:8dd0:40e0,DE,Frankfurt,隧道,163 ms,181 Mbps,23244 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,180 Mbps,23142 kB/s
143.47.251.112,443,2a0b:21c0:100a:1f9:0:3a5c:aa7a:49c3,DE,Frankfurt,隧道,114 ms,176 Mbps,22630 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,119 Mbps,15257 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,152 ms,165 Mbps,21196 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,195 ms,70 Mbps,9072 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,164 Mbps,20992 kB/s
143.47.238.255,443,2606:f240:f00:83a7:0:1172:ea15:750c,US,Frankfurt,隧道,113 ms,165 Mbps,21196 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,81 ms,45 Mbps,5887 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,167 ms,34 Mbps,4407 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,112 ms,47 Mbps,6143 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,196 ms,73 Mbps,9416 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,191 ms,32 Mbps,4199 kB/s
146.56.106.158,443,2603:c024:11:f6b:5f61:926c:1be0:380,KR,Seoul,隧道,169 ms,38 Mbps,4918 kB/s
130.162.243.233,443,98.98.156.26,DE,Frankfurt,隧道,110 ms,93 Mbps,11980 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,176 Mbps,22528 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,120 ms,48 Mbps,6182 kB/s
