中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,782 Mbps,100147 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,402 Mbps,51507 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,9 ms,58 Mbps,7503 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,671 Mbps,85913 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,72 ms,412 Mbps,52838 kB/s
84.235.173.139,443,2606:f240:f00:a683:0:4a7f:ca41:a6e3,US,Frankfurt,隧道,102 ms,231 Mbps,29593 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,234 Mbps,30003 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,106 ms,247 Mbps,31641 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,770 Mbps,98611 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,118 ms,150 Mbps,19251 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,65 ms,378 Mbps,48435 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,267 Mbps,34201 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,19 ms,62 Mbps,7960 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,899 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,97 ms,199 Mbps,25497 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,204 Mbps,26112 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,72 ms,303 Mbps,38809 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,311 Mbps,39833 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,72 ms,369 Mbps,47308 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,44 Mbps,5673 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,23 ms,56 Mbps,7178 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,92 ms,22 Mbps,2866 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,272 Mbps,34816 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,73 ms,50 Mbps,6448 kB/s
