中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,531 Mbps,67993 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,77 ms,627 Mbps,80281 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,243 Mbps,31129 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,356 Mbps,45670 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,73 ms,308 Mbps,39526 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,222 Mbps,28467 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,91 ms,245 Mbps,31436 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,181 Mbps,23244 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,93 ms,40 Mbps,5127 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,439 Mbps,56217 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,268 Mbps,34304 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,93 ms,100 Mbps,12800 kB/s
130.61.23.77,443,130.61.23.77,210 Mbps,26931 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,263 Mbps,33689 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,302 Mbps,38707 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:d2,US,Los Angeles,隧道,61 ms,53 Mbps,6788 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,42 Mbps,5497 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,69 ms,299 Mbps,38297 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,44 Mbps,5721 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,70 ms,295 Mbps,37785 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,88 ms,258 Mbps,33075 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,244 Mbps,31334 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,246 Mbps,31539 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:32b,US,Los Angeles,隧道,61 ms,49 Mbps,6396 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,284 Mbps,36454 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,38 ms,25 Mbps,3310 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,42 ms,872 Mbps,111616 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,96 Mbps,12288 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,88 ms,7 Mbps,912 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,233 Mbps,29900 kB/s
144.21.34.245,443,2a0b:21c0:1007:c9:0:764a:feb6:dd40,DE,Frankfurt,隧道,92 ms,244 Mbps,31232 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,70 ms,325 Mbps,41676 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,97 Mbps,12492 kB/s
193.123.38.57,443,2a0b:21c0:100a:1b1:0:ddc0:643d:90c8,DE,Frankfurt,隧道,99 ms,236 Mbps,30208 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,189 ms,84 Mbps,10854 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,103 ms,36 Mbps,4638 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,408 Mbps,52224 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,75 ms,324 Mbps,41472 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,74 ms,311 Mbps,39833 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,114 ms,251 Mbps,32153 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,188 ms,50 Mbps,6445 kB/s
141.147.67.101,443,2606:f240:f00:46c4:0:971e:2621:db90,US,Frankfurt,隧道,93 ms,99 Mbps,12697 kB/s
144.22.252.124,443,144.22.252.124,BR,S
