中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,10 ms,920 Mbps,117760 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,24 ms,599 Mbps,76697 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,21 ms,756 Mbps,96768 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,22 ms,824 Mbps,105472 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,2048 Mbps,262144 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,633 Mbps,81100 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,598 Mbps,76595 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,261 Mbps,33484 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,349 Mbps,44748 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,25 Mbps,3323 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,80 ms,306 Mbps,39219 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,72 ms,303 Mbps,38809 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,150 Mbps,19251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,37 Mbps,4801 kB/s
130.162.129.97,443,217.142.149.56,KR,Seoul,隧道,135 ms,135 Mbps,17305 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,120 ms,5 Mbps,717 kB/s
152.70.52.84,443,2606:f240:f00:5a42:0:7c64:cc2b:e01a,DE,Frankfurt,隧道,173 ms,109 Mbps,14028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,43 Mbps,5508 kB/s
141.144.198.61,443,2a0b:21c0:100a:1b3:0:5378:bc9c:b63b,DE,Frankfurt,隧道,159 ms,103 Mbps,13209 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,106 Mbps,13619 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,42 Mbps,5464 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,185 ms,42 Mbps,5461 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,46 Mbps,5888 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,131 ms,131 Mbps,16793 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,169 ms,136 Mbps,17510 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,183 ms,39 Mbps,5051 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,434 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,46 Mbps,5930 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,116 Mbps,14848 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,165 ms,114 Mbps,14643 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,113 ms,3 Mbps,415 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,164 ms,42 Mbps,5439 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,150 ms,157 Mbps,20172 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,171 ms,42 Mbps,5492 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,191 ms,2 Mbps,257 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,264 ms,20 Mbps,2647 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,173 ms,44 Mbps,5749 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,185 ms,4 Mbps,539 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,169 ms,0 Mbps,4 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,354 Mbps,45363 kB/s
